filename,crack,inactive,nbr
images/augs/cell0753_270deg.png,0,0,0753
images/augs/cell1306_vflip.png,1,0,1306
images/augs/cell1306_hflip.png,1,0,1306
images/augs/cell1306_90deg.png,1,0,1306
images/augs/cell1306_180deg.png,1,0,1306
images/augs/cell1306_270deg.png,1,0,1306
images/augs/cell0894_vflip.png,0,0,0894
images/augs/cell0894_hflip.png,0,0,0894
images/augs/cell0894_90deg.png,0,0,0894
images/augs/cell0894_180deg.png,0,0,0894
images/augs/cell0894_270deg.png,0,0,0894
images/augs/cell1601_vflip.png,0,0,1601
images/augs/cell1601_hflip.png,0,0,1601
images/augs/cell1601_90deg.png,0,0,1601
images/augs/cell1601_180deg.png,0,0,1601
images/augs/cell1601_270deg.png,0,0,1601
images/augs/cell1607_vflip.png,0,0,1607
images/augs/cell1607_hflip.png,0,0,1607
images/augs/cell1607_90deg.png,0,0,1607
images/augs/cell1607_180deg.png,0,0,1607
images/augs/cell1607_270deg.png,0,0,1607
images/augs/cell0891_vflip.png,1,0,0891
images/augs/cell0891_hflip.png,1,0,0891
images/augs/cell0891_90deg.png,1,0,0891
images/augs/cell0891_180deg.png,1,0,0891
images/augs/cell0891_270deg.png,1,0,0891
images/augs/cell0003_vflip.png,1,0,0003
images/augs/cell0003_hflip.png,1,0,0003
images/augs/cell0003_90deg.png,1,0,0003
images/augs/cell0003_180deg.png,1,0,0003
images/augs/cell0003_270deg.png,1,0,0003
images/augs/cell0441_vflip.png,1,1,0441
images/augs/cell0441_hflip.png,1,1,0441
images/augs/cell0441_90deg.png,1,1,0441
images/augs/cell0441_180deg.png,1,1,0441
images/augs/cell0441_270deg.png,1,1,0441
images/augs/cell0755_vflip.png,0,0,0755
images/augs/cell0755_hflip.png,0,0,0755
images/augs/cell0755_90deg.png,0,0,0755
images/augs/cell0755_180deg.png,0,0,0755
images/augs/cell0755_270deg.png,0,0,0755
images/augs/cell2342_vflip.png,0,0,2342
images/augs/cell2342_hflip.png,0,0,2342
images/augs/cell2342_90deg.png,0,0,2342
images/augs/cell2342_180deg.png,0,0,2342
images/augs/cell2342_270deg.png,0,0,2342
images/augs/cell1084_vflip.png,0,0,1084
images/augs/cell1084_hflip.png,0,0,1084
images/augs/cell1084_90deg.png,0,0,1084
images/augs/cell1084_180deg.png,0,0,1084
images/augs/cell1084_270deg.png,0,0,1084
images/augs/cell2267_vflip.png,0,0,2267
images/augs/cell2267_hflip.png,0,0,2267
images/augs/cell2267_90deg.png,0,0,2267
images/augs/cell2267_180deg.png,0,0,2267
images/augs/cell2267_270deg.png,0,0,2267
images/augs/cell0817_vflip.png,1,0,0817
images/augs/cell0817_hflip.png,1,0,0817
images/augs/cell0817_90deg.png,1,0,0817
images/augs/cell0817_180deg.png,1,0,0817
images/augs/cell0817_270deg.png,1,0,0817
images/augs/cell1224_vflip.png,0,0,1224
images/augs/cell1224_hflip.png,0,0,1224
images/augs/cell1224_90deg.png,0,0,1224
images/augs/cell1224_180deg.png,0,0,1224
images/augs/cell1224_270deg.png,0,0,1224
images/augs/cell2132_vflip.png,0,0,2132
images/augs/cell2132_hflip.png,0,0,2132
images/augs/cell2132_90deg.png,0,0,2132
images/augs/cell2132_180deg.png,0,0,2132
images/augs/cell2132_270deg.png,0,0,2132
images/augs/cell1250_vflip.png,0,0,1250
images/augs/cell1250_hflip.png,0,0,1250
images/augs/cell1250_90deg.png,0,0,1250
images/augs/cell1250_180deg.png,0,0,1250
images/augs/cell1250_270deg.png,0,0,1250
images/augs/cell1445_vflip.png,0,0,1445
images/augs/cell1445_hflip.png,0,0,1445
images/augs/cell1445_90deg.png,0,0,1445
images/augs/cell1445_180deg.png,0,0,1445
images/augs/cell1445_270deg.png,0,0,1445
images/augs/cell1694_vflip.png,0,0,1694
images/augs/cell1694_hflip.png,0,0,1694
images/augs/cell1694_90deg.png,0,0,1694
images/augs/cell1694_180deg.png,0,0,1694
images/augs/cell1694_270deg.png,0,0,1694
images/augs/cell1193_vflip.png,0,0,1193
images/augs/cell1193_hflip.png,0,0,1193
images/augs/cell1193_90deg.png,0,0,1193
images/augs/cell1193_180deg.png,0,0,1193
images/augs/cell1193_270deg.png,0,0,1193
images/augs/cell0398_vflip.png,1,0,0398
images/augs/cell0398_hflip.png,1,0,0398
images/augs/cell0398_90deg.png,1,0,0398
images/augs/cell0398_180deg.png,1,0,0398
images/augs/cell0398_270deg.png,1,0,0398
images/augs/cell1976_vflip.png,0,1,1976
images/augs/cell1976_hflip.png,0,1,1976
images/augs/cell1976_90deg.png,0,1,1976
images/augs/cell1976_180deg.png,0,1,1976
images/augs/cell1976_270deg.png,0,1,1976
images/augs/cell2320_vflip.png,0,0,2320
images/augs/cell2320_hflip.png,0,0,2320
images/augs/cell2320_90deg.png,0,0,2320
images/augs/cell2320_180deg.png,0,0,2320
images/augs/cell2320_270deg.png,0,0,2320
images/augs/cell1750_vflip.png,0,0,1750
images/augs/cell1750_hflip.png,0,0,1750
images/augs/cell1750_90deg.png,0,0,1750
images/augs/cell1750_180deg.png,0,0,1750
images/augs/cell1750_270deg.png,0,0,1750
images/augs/cell1710_vflip.png,0,0,1710
images/augs/cell1710_hflip.png,0,0,1710
images/augs/cell1710_90deg.png,0,0,1710
images/augs/cell1710_180deg.png,0,0,1710
images/augs/cell1710_270deg.png,0,0,1710
images/augs/cell1974_vflip.png,0,0,1974
images/augs/cell1974_hflip.png,0,0,1974
images/augs/cell1974_90deg.png,0,0,1974
images/augs/cell1974_180deg.png,0,0,1974
images/augs/cell1974_270deg.png,0,0,1974
images/augs/cell1372_vflip.png,0,0,1372
images/augs/cell1372_hflip.png,0,0,1372
images/augs/cell1372_90deg.png,0,0,1372
images/augs/cell1372_180deg.png,0,0,1372
images/augs/cell1372_270deg.png,0,0,1372
images/augs/cell2272_vflip.png,0,0,2272
images/augs/cell2272_hflip.png,0,0,2272
images/augs/cell2272_90deg.png,0,0,2272
images/augs/cell2272_180deg.png,0,0,2272
images/augs/cell2272_270deg.png,0,0,2272
images/augs/cell1655_vflip.png,1,1,1655
images/augs/cell1655_hflip.png,1,1,1655
images/augs/cell1655_90deg.png,1,1,1655
images/augs/cell1655_180deg.png,1,1,1655
images/augs/cell1655_270deg.png,1,1,1655
images/augs/cell0607_vflip.png,1,0,0607
images/augs/cell0607_hflip.png,1,0,0607
images/augs/cell0607_90deg.png,1,0,0607
images/augs/cell0607_180deg.png,1,0,0607
images/augs/cell0607_270deg.png,1,0,0607
images/augs/cell2466_vflip.png,0,0,2466
images/augs/cell2466_hflip.png,0,0,2466
images/augs/cell2466_90deg.png,0,0,2466
images/augs/cell2466_180deg.png,0,0,2466
images/augs/cell2466_270deg.png,0,0,2466
images/augs/cell1116_vflip.png,0,0,1116
images/augs/cell1116_hflip.png,0,0,1116
images/augs/cell1116_90deg.png,0,0,1116
images/augs/cell1116_180deg.png,0,0,1116
images/augs/cell1116_270deg.png,0,0,1116
images/augs/cell0402_vflip.png,1,1,0402
images/augs/cell0402_hflip.png,1,1,0402
images/augs/cell0402_90deg.png,1,1,0402
images/augs/cell0402_180deg.png,1,1,0402
images/augs/cell0402_270deg.png,1,1,0402
images/augs/cell1653_vflip.png,1,1,1653
images/augs/cell1653_hflip.png,1,1,1653
images/augs/cell1653_90deg.png,1,1,1653
images/augs/cell1653_180deg.png,1,1,1653
images/augs/cell1653_270deg.png,1,1,1653
images/augs/cell2321_vflip.png,0,0,2321
images/augs/cell2321_hflip.png,0,0,2321
images/augs/cell2321_90deg.png,0,0,2321
images/augs/cell2321_180deg.png,0,0,2321
images/augs/cell2321_270deg.png,0,0,2321
images/augs/cell2174_vflip.png,0,0,2174
images/augs/cell2174_hflip.png,0,0,2174
images/augs/cell2174_90deg.png,0,0,2174
images/augs/cell2174_180deg.png,0,0,2174
images/augs/cell2174_270deg.png,0,0,2174
images/augs/cell0865_vflip.png,1,0,0865
images/augs/cell0865_hflip.png,1,0,0865
images/augs/cell0865_90deg.png,1,0,0865
images/augs/cell0865_180deg.png,1,0,0865
images/augs/cell0865_270deg.png,1,0,0865
images/augs/cell1078_vflip.png,0,0,1078
images/augs/cell1078_hflip.png,0,0,1078
images/augs/cell1078_90deg.png,0,0,1078
images/augs/cell1078_180deg.png,0,0,1078
images/augs/cell1078_270deg.png,0,0,1078
images/augs/cell0149_vflip.png,0,0,0149
images/augs/cell0149_hflip.png,0,0,0149
images/augs/cell0149_90deg.png,0,0,0149
images/augs/cell0149_180deg.png,0,0,0149
images/augs/cell0149_270deg.png,0,0,0149
images/augs/cell1686_vflip.png,0,0,1686
images/augs/cell1686_hflip.png,0,0,1686
images/augs/cell1686_90deg.png,0,0,1686
images/augs/cell1686_180deg.png,0,0,1686
images/augs/cell1686_270deg.png,0,0,1686
images/augs/cell1881_vflip.png,0,0,1881
images/augs/cell1881_hflip.png,0,0,1881
images/augs/cell1881_90deg.png,0,0,1881
images/augs/cell1881_180deg.png,0,0,1881
images/augs/cell1881_270deg.png,0,0,1881
images/augs/cell0796_vflip.png,0,0,0796
images/augs/cell0796_hflip.png,0,0,0796
images/augs/cell0796_90deg.png,0,0,0796
images/augs/cell0796_180deg.png,0,0,0796
images/augs/cell0796_270deg.png,0,0,0796
images/augs/cell0087_vflip.png,0,0,0087
images/augs/cell0087_hflip.png,0,0,0087
images/augs/cell0087_90deg.png,0,0,0087
images/augs/cell0087_180deg.png,0,0,0087
images/augs/cell0087_270deg.png,0,0,0087
images/augs/cell1061_vflip.png,1,0,1061
images/augs/cell1061_hflip.png,1,0,1061
images/augs/cell1061_90deg.png,1,0,1061
images/augs/cell1061_180deg.png,1,0,1061
images/augs/cell1061_270deg.png,1,0,1061
images/augs/cell2461_vflip.png,0,0,2461
images/augs/cell2461_hflip.png,0,0,2461
images/augs/cell2461_90deg.png,0,0,2461
images/augs/cell2461_180deg.png,0,0,2461
images/augs/cell2461_270deg.png,0,0,2461
images/augs/cell2451_vflip.png,0,0,2451
images/augs/cell2451_hflip.png,0,0,2451
images/augs/cell2451_90deg.png,0,0,2451
images/augs/cell2451_180deg.png,0,0,2451
images/augs/cell2451_270deg.png,0,0,2451
images/augs/cell2012_vflip.png,0,0,2012
images/augs/cell2012_hflip.png,0,0,2012
images/augs/cell2012_90deg.png,0,0,2012
images/augs/cell2012_180deg.png,0,0,2012
images/augs/cell2012_270deg.png,0,0,2012
images/augs/cell0967_vflip.png,0,0,0967
images/augs/cell0967_hflip.png,0,0,0967
images/augs/cell0967_90deg.png,0,0,0967
images/augs/cell0967_180deg.png,0,0,0967
images/augs/cell0967_270deg.png,0,0,0967
images/augs/cell2039_vflip.png,0,0,2039
images/augs/cell2039_hflip.png,0,0,2039
images/augs/cell2039_90deg.png,0,0,2039
images/augs/cell2039_180deg.png,0,0,2039
images/augs/cell2039_270deg.png,0,0,2039
images/augs/cell1004_vflip.png,0,0,1004
images/augs/cell1004_hflip.png,0,0,1004
images/augs/cell1004_90deg.png,0,0,1004
images/augs/cell1004_180deg.png,0,0,1004
images/augs/cell1004_270deg.png,0,0,1004
images/augs/cell1714_vflip.png,0,0,1714
images/augs/cell1714_hflip.png,0,0,1714
images/augs/cell1714_90deg.png,0,0,1714
images/augs/cell1714_180deg.png,0,0,1714
images/augs/cell1714_270deg.png,0,0,1714
images/augs/cell0823_vflip.png,0,0,0823
images/augs/cell0823_hflip.png,0,0,0823
images/augs/cell0823_90deg.png,0,0,0823
images/augs/cell0823_180deg.png,0,0,0823
images/augs/cell0823_270deg.png,0,0,0823
images/augs/cell1704_vflip.png,0,0,1704
images/augs/cell1704_hflip.png,0,0,1704
images/augs/cell1704_90deg.png,0,0,1704
images/augs/cell1704_180deg.png,0,0,1704
images/augs/cell1704_270deg.png,0,0,1704
images/augs/cell0491_vflip.png,1,0,0491
images/augs/cell0491_hflip.png,1,0,0491
images/augs/cell0491_90deg.png,1,0,0491
images/augs/cell0491_180deg.png,1,0,0491
images/augs/cell0491_270deg.png,1,0,0491
images/augs/cell1040_vflip.png,0,0,1040
images/augs/cell1040_hflip.png,0,0,1040
images/augs/cell1040_90deg.png,0,0,1040
images/augs/cell1040_180deg.png,0,0,1040
images/augs/cell1040_270deg.png,0,0,1040
images/augs/cell2395_vflip.png,0,0,2395
images/augs/cell2395_hflip.png,0,0,2395
images/augs/cell2395_90deg.png,0,0,2395
images/augs/cell2395_180deg.png,0,0,2395
images/augs/cell2395_270deg.png,0,0,2395
images/augs/cell0618_vflip.png,1,0,0618
images/augs/cell0618_hflip.png,1,0,0618
images/augs/cell0618_90deg.png,1,0,0618
images/augs/cell0618_180deg.png,1,0,0618
images/augs/cell0618_270deg.png,1,0,0618
images/augs/cell1664_vflip.png,0,0,1664
images/augs/cell1664_hflip.png,0,0,1664
images/augs/cell1664_90deg.png,0,0,1664
images/augs/cell1664_180deg.png,0,0,1664
images/augs/cell1664_270deg.png,0,0,1664
images/augs/cell1222_vflip.png,0,0,1222
images/augs/cell1222_hflip.png,0,0,1222
images/augs/cell1222_90deg.png,0,0,1222
images/augs/cell1222_180deg.png,0,0,1222
images/augs/cell1222_270deg.png,0,0,1222
images/augs/cell1597_vflip.png,0,0,1597
images/augs/cell1597_hflip.png,0,0,1597
images/augs/cell1597_90deg.png,0,0,1597
images/augs/cell1597_180deg.png,0,0,1597
images/augs/cell1597_270deg.png,0,0,1597
images/augs/cell0051_vflip.png,1,0,0051
images/augs/cell0051_hflip.png,1,0,0051
images/augs/cell0051_90deg.png,1,0,0051
images/augs/cell0051_180deg.png,1,0,0051
images/augs/cell0051_270deg.png,1,0,0051
images/augs/cell0219_vflip.png,0,0,0219
images/augs/cell0219_hflip.png,0,0,0219
images/augs/cell0219_90deg.png,0,0,0219
images/augs/cell0219_180deg.png,0,0,0219
images/augs/cell0219_270deg.png,0,0,0219
images/augs/cell1063_vflip.png,0,0,1063
images/augs/cell1063_hflip.png,0,0,1063
images/augs/cell1063_90deg.png,0,0,1063
images/augs/cell1063_180deg.png,0,0,1063
images/augs/cell1063_270deg.png,0,0,1063
images/augs/cell1132_vflip.png,0,0,1132
images/augs/cell1132_hflip.png,0,0,1132
images/augs/cell1132_90deg.png,0,0,1132
images/augs/cell1132_180deg.png,0,0,1132
images/augs/cell1132_270deg.png,0,0,1132
images/augs/cell1124_vflip.png,0,0,1124
images/augs/cell1124_hflip.png,0,0,1124
images/augs/cell1124_90deg.png,0,0,1124
images/augs/cell1124_180deg.png,0,0,1124
images/augs/cell1124_270deg.png,0,0,1124
images/augs/cell0254_vflip.png,0,0,0254
images/augs/cell0254_hflip.png,0,0,0254
images/augs/cell0254_90deg.png,0,0,0254
images/augs/cell0254_180deg.png,0,0,0254
images/augs/cell0254_270deg.png,0,0,0254
images/augs/cell1472_vflip.png,0,0,1472
images/augs/cell1472_hflip.png,0,0,1472
images/augs/cell1472_90deg.png,0,0,1472
images/augs/cell1472_180deg.png,0,0,1472
images/augs/cell1472_270deg.png,0,0,1472
images/augs/cell2063_vflip.png,0,0,2063
images/augs/cell2063_hflip.png,0,0,2063
images/augs/cell2063_90deg.png,0,0,2063
images/augs/cell2063_180deg.png,0,0,2063
images/augs/cell2063_270deg.png,0,0,2063
images/augs/cell2600_vflip.png,0,0,2600
images/augs/cell2600_hflip.png,0,0,2600
images/augs/cell2600_90deg.png,0,0,2600
images/augs/cell2600_180deg.png,0,0,2600
images/augs/cell2600_270deg.png,0,0,2600
images/augs/cell2438_vflip.png,0,0,2438
images/augs/cell2438_hflip.png,0,0,2438
images/augs/cell2438_90deg.png,0,0,2438
images/augs/cell2438_180deg.png,0,0,2438
images/augs/cell2438_270deg.png,0,0,2438
images/augs/cell1253_vflip.png,0,0,1253
images/augs/cell1253_hflip.png,0,0,1253
images/augs/cell1253_90deg.png,0,0,1253
images/augs/cell1253_180deg.png,0,0,1253
images/augs/cell1253_270deg.png,0,0,1253
images/augs/cell1385_vflip.png,0,0,1385
images/augs/cell1385_hflip.png,0,0,1385
images/augs/cell1385_90deg.png,0,0,1385
images/augs/cell1385_180deg.png,0,0,1385
images/augs/cell1385_270deg.png,0,0,1385
images/augs/cell0235_vflip.png,1,0,0235
images/augs/cell0235_hflip.png,1,0,0235
images/augs/cell0235_90deg.png,1,0,0235
images/augs/cell0235_180deg.png,1,0,0235
images/augs/cell0235_270deg.png,1,0,0235
images/augs/cell1764_vflip.png,0,0,1764
images/augs/cell1764_hflip.png,0,0,1764
images/augs/cell1764_90deg.png,0,0,1764
images/augs/cell1764_180deg.png,0,0,1764
images/augs/cell1764_270deg.png,0,0,1764
images/augs/cell0654_vflip.png,1,0,0654
images/augs/cell0654_hflip.png,1,0,0654
images/augs/cell0654_90deg.png,1,0,0654
images/augs/cell0654_180deg.png,1,0,0654
images/augs/cell0654_270deg.png,1,0,0654
images/augs/cell0044_vflip.png,1,1,0044
images/augs/cell0044_hflip.png,1,1,0044
images/augs/cell0044_90deg.png,1,1,0044
images/augs/cell0044_180deg.png,1,1,0044
images/augs/cell0044_270deg.png,1,1,0044
images/augs/cell0673_vflip.png,1,0,0673
images/augs/cell0673_hflip.png,1,0,0673
images/augs/cell0673_90deg.png,1,0,0673
images/augs/cell0673_180deg.png,1,0,0673
images/augs/cell0673_270deg.png,1,0,0673
images/augs/cell2033_vflip.png,0,0,2033
images/augs/cell2033_hflip.png,0,0,2033
images/augs/cell2033_90deg.png,0,0,2033
images/augs/cell2033_180deg.png,0,0,2033
images/augs/cell2033_270deg.png,0,0,2033
images/augs/cell0714_vflip.png,1,0,0714
images/augs/cell0714_hflip.png,1,0,0714
images/augs/cell0714_90deg.png,1,0,0714
images/augs/cell0714_180deg.png,1,0,0714
images/augs/cell0714_270deg.png,1,0,0714
images/augs/cell0603_vflip.png,1,1,0603
images/augs/cell0603_hflip.png,1,1,0603
images/augs/cell0603_90deg.png,1,1,0603
images/augs/cell0603_180deg.png,1,1,0603
images/augs/cell0603_270deg.png,1,1,0603
images/augs/cell1507_vflip.png,0,0,1507
images/augs/cell1507_hflip.png,0,0,1507
images/augs/cell1507_90deg.png,0,0,1507
images/augs/cell1507_180deg.png,0,0,1507
images/augs/cell1507_270deg.png,0,0,1507
images/augs/cell0458_vflip.png,0,0,0458
images/augs/cell0458_hflip.png,0,0,0458
images/augs/cell0458_90deg.png,0,0,0458
images/augs/cell0458_180deg.png,0,0,0458
images/augs/cell0458_270deg.png,0,0,0458
images/augs/cell2204_vflip.png,1,0,2204
images/augs/cell2204_hflip.png,1,0,2204
images/augs/cell2204_90deg.png,1,0,2204
images/augs/cell2204_180deg.png,1,0,2204
images/augs/cell2204_270deg.png,1,0,2204
images/augs/cell0033_vflip.png,0,0,0033
images/augs/cell0033_hflip.png,0,0,0033
images/augs/cell0033_90deg.png,0,0,0033
images/augs/cell0033_180deg.png,0,0,0033
images/augs/cell0033_270deg.png,0,0,0033
images/augs/cell1604_vflip.png,0,0,1604
images/augs/cell1604_hflip.png,0,0,1604
images/augs/cell1604_90deg.png,0,0,1604
images/augs/cell1604_180deg.png,0,0,1604
images/augs/cell1604_270deg.png,0,0,1604
images/augs/cell1477_vflip.png,0,0,1477
images/augs/cell1477_hflip.png,0,0,1477
images/augs/cell1477_90deg.png,0,0,1477
images/augs/cell1477_180deg.png,0,0,1477
images/augs/cell1477_270deg.png,0,0,1477
images/augs/cell1442_vflip.png,0,0,1442
images/augs/cell1442_hflip.png,0,0,1442
images/augs/cell1442_90deg.png,0,0,1442
images/augs/cell1442_180deg.png,0,0,1442
images/augs/cell1442_270deg.png,0,0,1442
images/augs/cell1623_vflip.png,0,1,1623
images/augs/cell1623_hflip.png,0,1,1623
images/augs/cell1623_90deg.png,0,1,1623
images/augs/cell1623_180deg.png,0,1,1623
images/augs/cell1623_270deg.png,0,1,1623
images/augs/cell2446_vflip.png,1,0,2446
images/augs/cell2446_hflip.png,1,0,2446
images/augs/cell2446_90deg.png,1,0,2446
images/augs/cell2446_180deg.png,1,0,2446
images/augs/cell2446_270deg.png,1,0,2446
images/augs/cell1765_vflip.png,0,0,1765
images/augs/cell1765_hflip.png,0,0,1765
images/augs/cell1765_90deg.png,0,0,1765
images/augs/cell1765_180deg.png,0,0,1765
images/augs/cell1765_270deg.png,0,0,1765
images/augs/cell1551_vflip.png,0,0,1551
images/augs/cell1551_hflip.png,0,0,1551
images/augs/cell1551_90deg.png,0,0,1551
images/augs/cell1551_180deg.png,0,0,1551
images/augs/cell1551_270deg.png,0,0,1551
images/augs/cell0486_vflip.png,1,0,0486
images/augs/cell0486_hflip.png,1,0,0486
images/augs/cell0486_90deg.png,1,0,0486
images/augs/cell0486_180deg.png,1,0,0486
images/augs/cell0486_270deg.png,1,0,0486
images/augs/cell1760_vflip.png,0,0,1760
images/augs/cell1760_hflip.png,0,0,1760
images/augs/cell1760_90deg.png,0,0,1760
images/augs/cell1760_180deg.png,0,0,1760
images/augs/cell1760_270deg.png,0,0,1760
images/augs/cell1415_vflip.png,0,0,1415
images/augs/cell1415_hflip.png,0,0,1415
images/augs/cell1415_90deg.png,0,0,1415
images/augs/cell1415_180deg.png,0,0,1415
images/augs/cell1415_270deg.png,0,0,1415
images/augs/cell1230_vflip.png,0,0,1230
images/augs/cell1230_hflip.png,0,0,1230
images/augs/cell1230_90deg.png,0,0,1230
images/augs/cell1230_180deg.png,0,0,1230
images/augs/cell1230_270deg.png,0,0,1230
images/augs/cell2583_vflip.png,0,0,2583
images/augs/cell2583_hflip.png,0,0,2583
images/augs/cell2583_90deg.png,0,0,2583
images/augs/cell2583_180deg.png,0,0,2583
images/augs/cell2583_270deg.png,0,0,2583
images/augs/cell1361_vflip.png,0,0,1361
images/augs/cell1361_hflip.png,0,0,1361
images/augs/cell1361_90deg.png,0,0,1361
images/augs/cell1361_180deg.png,0,0,1361
images/augs/cell1361_270deg.png,0,0,1361
images/augs/cell2383_vflip.png,0,0,2383
images/augs/cell2383_hflip.png,0,0,2383
images/augs/cell2383_90deg.png,0,0,2383
images/augs/cell2383_180deg.png,0,0,2383
images/augs/cell2383_270deg.png,0,0,2383
images/augs/cell0717_vflip.png,0,0,0717
images/augs/cell0717_hflip.png,0,0,0717
images/augs/cell0717_90deg.png,0,0,0717
images/augs/cell0717_180deg.png,0,0,0717
images/augs/cell0717_270deg.png,0,0,0717
images/augs/cell0357_vflip.png,0,0,0357
images/augs/cell0357_hflip.png,0,0,0357
images/augs/cell0357_90deg.png,0,0,0357
images/augs/cell0357_180deg.png,0,0,0357
images/augs/cell0357_270deg.png,0,0,0357
images/augs/cell2346_vflip.png,0,0,2346
images/augs/cell2346_hflip.png,0,0,2346
images/augs/cell2346_90deg.png,0,0,2346
images/augs/cell2346_180deg.png,0,0,2346
images/augs/cell2346_270deg.png,0,0,2346
images/augs/cell2256_vflip.png,0,0,2256
images/augs/cell2256_hflip.png,0,0,2256
images/augs/cell2256_90deg.png,0,0,2256
images/augs/cell2256_180deg.png,0,0,2256
images/augs/cell2256_270deg.png,0,0,2256
images/augs/cell2201_vflip.png,0,0,2201
images/augs/cell2201_hflip.png,0,0,2201
images/augs/cell2201_90deg.png,0,0,2201
images/augs/cell2201_180deg.png,0,0,2201
images/augs/cell2201_270deg.png,0,0,2201
images/augs/cell0591_vflip.png,0,0,0591
images/augs/cell0591_hflip.png,0,0,0591
images/augs/cell0591_90deg.png,0,0,0591
images/augs/cell0591_180deg.png,0,0,0591
images/augs/cell0591_270deg.png,0,0,0591
images/augs/cell1748_vflip.png,0,0,1748
images/augs/cell1748_hflip.png,0,0,1748
images/augs/cell1748_90deg.png,0,0,1748
images/augs/cell1748_180deg.png,0,0,1748
images/augs/cell1748_270deg.png,0,0,1748
images/augs/cell1746_vflip.png,0,0,1746
images/augs/cell1746_hflip.png,0,0,1746
images/augs/cell1746_90deg.png,0,0,1746
images/augs/cell1746_180deg.png,0,0,1746
images/augs/cell1746_270deg.png,0,0,1746
images/augs/cell0477_vflip.png,1,0,0477
images/augs/cell0477_hflip.png,1,0,0477
images/augs/cell0477_90deg.png,1,0,0477
images/augs/cell0477_180deg.png,1,0,0477
images/augs/cell0477_270deg.png,1,0,0477
images/augs/cell0311_vflip.png,0,0,0311
images/augs/cell0311_hflip.png,0,0,0311
images/augs/cell0311_90deg.png,0,0,0311
images/augs/cell0311_180deg.png,0,0,0311
images/augs/cell0311_270deg.png,0,0,0311
images/augs/cell0828_vflip.png,0,0,0828
images/augs/cell0828_hflip.png,0,0,0828
images/augs/cell0828_90deg.png,0,0,0828
images/augs/cell0828_180deg.png,0,0,0828
images/augs/cell0828_270deg.png,0,0,0828
images/augs/cell2176_vflip.png,0,0,2176
images/augs/cell2176_hflip.png,0,0,2176
images/augs/cell2176_90deg.png,0,0,2176
images/augs/cell2176_180deg.png,0,0,2176
images/augs/cell2176_270deg.png,0,0,2176
images/augs/cell1789_vflip.png,0,0,1789
images/augs/cell1789_hflip.png,0,0,1789
images/augs/cell1789_90deg.png,0,0,1789
images/augs/cell1789_180deg.png,0,0,1789
images/augs/cell1789_270deg.png,0,0,1789
images/augs/cell1420_vflip.png,0,0,1420
images/augs/cell1420_hflip.png,0,0,1420
images/augs/cell1420_90deg.png,0,0,1420
images/augs/cell1420_180deg.png,0,0,1420
images/augs/cell1420_270deg.png,0,0,1420
images/augs/cell2079_vflip.png,0,0,2079
images/augs/cell2079_hflip.png,0,0,2079
images/augs/cell2079_90deg.png,0,0,2079
images/augs/cell2079_180deg.png,0,0,2079
images/augs/cell2079_270deg.png,0,0,2079
images/augs/cell2570_vflip.png,0,0,2570
images/augs/cell2570_hflip.png,0,0,2570
images/augs/cell2570_90deg.png,0,0,2570
images/augs/cell2570_180deg.png,0,0,2570
images/augs/cell2570_270deg.png,0,0,2570
images/augs/cell1911_vflip.png,0,0,1911
images/augs/cell1911_hflip.png,0,0,1911
images/augs/cell1911_90deg.png,0,0,1911
images/augs/cell1911_180deg.png,0,0,1911
images/augs/cell1911_270deg.png,0,0,1911
images/augs/cell1717_vflip.png,0,0,1717
images/augs/cell1717_hflip.png,0,0,1717
images/augs/cell1717_90deg.png,0,0,1717
images/augs/cell1717_180deg.png,0,0,1717
images/augs/cell1717_270deg.png,0,0,1717
images/augs/cell1826_vflip.png,0,0,1826
images/augs/cell1826_hflip.png,0,0,1826
images/augs/cell1826_90deg.png,0,0,1826
images/augs/cell1826_180deg.png,0,0,1826
images/augs/cell1826_270deg.png,0,0,1826
images/augs/cell2159_vflip.png,0,0,2159
images/augs/cell2159_hflip.png,0,0,2159
images/augs/cell2159_90deg.png,0,0,2159
images/augs/cell2159_180deg.png,0,0,2159
images/augs/cell2159_270deg.png,0,0,2159
images/augs/cell0488_vflip.png,1,1,0488
images/augs/cell0488_hflip.png,1,1,0488
images/augs/cell0488_90deg.png,1,1,0488
images/augs/cell0488_180deg.png,1,1,0488
images/augs/cell0488_270deg.png,1,1,0488
images/augs/cell1690_vflip.png,0,0,1690
images/augs/cell1690_hflip.png,0,0,1690
images/augs/cell1690_90deg.png,0,0,1690
images/augs/cell1690_180deg.png,0,0,1690
images/augs/cell1690_270deg.png,0,0,1690
images/augs/cell1818_vflip.png,0,0,1818
images/augs/cell1818_hflip.png,0,0,1818
images/augs/cell1818_90deg.png,0,0,1818
images/augs/cell1818_180deg.png,0,0,1818
images/augs/cell1818_270deg.png,0,0,1818
images/augs/cell0069_vflip.png,0,0,0069
images/augs/cell0069_hflip.png,0,0,0069
images/augs/cell0069_90deg.png,0,0,0069
images/augs/cell0069_180deg.png,0,0,0069
images/augs/cell0069_270deg.png,0,0,0069
images/augs/cell1053_vflip.png,0,0,1053
images/augs/cell1053_hflip.png,0,0,1053
images/augs/cell1053_90deg.png,0,0,1053
images/augs/cell1053_180deg.png,0,0,1053
images/augs/cell1053_270deg.png,0,0,1053
images/augs/cell1153_vflip.png,0,0,1153
images/augs/cell1153_hflip.png,0,0,1153
